zip,state,city,lat,lon
81601,CO,Glenwood Springs,39.533318,-107.32107
81610,CO,Dinosaur,40.334542,-108.76266
81611,CO,Aspen,39.196857,-106.8191
81612,CO,Aspen,39.19,-106.82
81615,CO,Snowmass Village,39.214104,-106.94528
81620,CO,Avon,39.63298,-106.51534
81621,CO,Basalt,39.379423,-106.97082
81623,CO,Marble,39.335504,-107.1882
81624,CO,Collbran,39.220166,-107.93414
81625,CO,Craig,40.566113,-107.60818
81626,CO,Craig,40.52,-107.55
81630,CO,De Beque,39.378823,-108.34069
81631,CO,Eagle,39.622314,-106.7751
81632,CO,Edwards,39.620748,-106.6148
81635,CO,Battlement Mesa,39.493283,-108.11571
81636,CO,Battlement Mesa,39.36,-107.91
81637,CO,Gypsum,39.690233,-107.02552
81638,CO,Hamilton,40.298366,-107.51756
81639,CO,Hayden,40.48806,-107.26093
81640,CO,Maybell,40.594344,-108.39974
81641,CO,Meeker,40.042797,-107.92158
81642,CO,Meredith,39.342438,-106.63444
81643,CO,Mesa,39.102266,-108.16033
81645,CO,Minturn,39.459323,-106.37859
81646,CO,Molina,39.139927,-108.00498
81647,CO,New Castle,39.567059,-107.54974
81648,CO,Rangely,40.011447,-108.77528
81649,CO,Red Cliff,39.451885,-106.32403
81650,CO,Rifle,39.603225,-107.89755
81652,CO,Silt,39.508481,-107.66873
81653,CO,Slater,40.929768,-107.18886
81654,CO,Snowmass,39.254607,-106.97888
81655,CO,Wolcott,39.731182,-106.62705
81656,CO,Woody Creek,39.30179,-106.81878
81657,CO,Vail,39.634566,-106.37077
81658,CO,Vail,39.64,-106.37
816HH,CO,,39.52333,-107.79812
816XX,CO,,40.602405,-108.32535
82001,WY,Cheyenne,41.141281,-104.80208
82002,WY,Cheyenne,41.1335,-104.817
82003,WY,Cheyenne,41.1335,-104.817
82005,WY,Cheyenne,41.154,-104.862
82006,WY,Cheyenne,41.1335,-104.817
82007,WY,Cheyenne,41.101731,-104.80582
82008,WY,Cheyenne,41.1335,-104.817
82009,WY,Cheyenne,41.275932,-104.88279
82010,WY,Cheyenne,41.1335,-104.817
82050,WY,Albin,41.425769,-104.18805
82051,WY,Laramie,41.601379,-105.65207
82052,WY,Buford,41.105595,-105.3549
82053,WY,Burns,41.209041,-104.35907
82054,WY,Carpenter,41.064212,-104.34107
82055,WY,Centennial,41.33144,-106.17649
82058,WY,Garrett,42.22772,-105.66184
82059,WY,Granite Canon,41.051097,-105.19216
82060,WY,Hillsdale,41.210012,-104.48095
82061,WY,Horse Creek,41.422733,-105.19881
82063,CO,Jelm,40.932966,-105.87705
82070,WY,Laramie,41.232815,-105.75364
82071,WY,Laramie,41.3136,-105.581
82072,WY,Laramie,41.344843,-105.58626
82073,WY,Laramie,41.42,-105.64
82081,WY,Meriden,41.552531,-104.39118
82082,NE,Pine Bluffs,41.181106,-104.00078
82083,WY,Rock River,41.724691,-105.99071
82084,WY,Tie Siding,41.024827,-105.46188
82190,WY,Fishing Bridge,44.890668,-110.89421
82201,WY,Wheatland,42.038694,-105.05069
82210,WY,Chugwater,41.742212,-104.82923
82212,WY,Fort Laramie,42.321548,-104.53453
82213,WY,Glendo,42.489239,-104.97591
82214,WY,Guernsey,42.27774,-104.76034
82215,WY,Hartville,42.382338,-104.71135
82217,WY,Hawk Springs,41.76916,-104.24488
82218,WY,Huntley,41.865935,-104.11451
82219,WY,Jay Em,42.507335,-104.4242
82221,WY,Lagrange,41.646277,-104.2877
82222,WY,Lance Creek,43.149226,-104.61635
82223,WY,Lingle,42.121155,-104.37708
82224,WY,Lost Springs,42.792664,-104.94156
82225,WY,Lusk,43.034269,-104.35784
82227,WY,Manville,42.785056,-104.75034
82229,WY,Shawnee,42.8174,-105.009
82240,WY,Torrington,42.119328,-104.19228
82242,WY,Van Tassell,42.706475,-104.12045
82243,WY,Veteran,41.979994,-104.38969
82244,WY,Yoder,41.907756,-104.3721
822HH,WY,,42.346724,-104.89475
82301,WY,Rawlins,41.971581,-107.29475
82310,WY,Jeffrey City,42.444748,-107.7646
82321,WY,Baggs,41.347337,-107.71062
82322,WY,Bairoil,42.180259,-107.73911
82323,WY,Dixon,41.034747,-107.53257
82324,WY,Elk Mountain,41.620507,-106.43594
82325,WY,Encampment,41.159654,-106.66284
82327,WY,Hanna,42.041677,-106.60352
82329,WY,Medicine Bow,42.196315,-106.32113
82331,WY,Ryan Park,41.475612,-106.75888
82332,WY,Savery,41.330666,-107.23106
82334,WY,Sinclair,41.7447,-107.066
82335,WY,Walcott,41.804594,-106.78063
82336,WY,Wamsutter,41.765078,-108.16076
823HH,WY,,41.914101,-106.89601
82401,WY,Worland,43.993124,-107.97365
82410,WY,Basin,44.369517,-108.04905
82411,WY,Burlington,44.436009,-108.44195
82412,WY,Byron,44.794477,-108.53415
82414,WY,Cody,44.566114,-109.20826
82420,WY,Cowley,44.929728,-108.45634
82421,WY,Deaver,44.909434,-108.58917
82422,WY,Emblem,44.498455,-108.3809
82423,WY,Frannie,44.979667,-108.64076
82426,WY,Greybull,44.500759,-108.03102
82428,WY,Hyattville,44.255087,-107.63702
82430,WY,Kirby,43.808024,-108.18385
82431,WY,Lovell,44.791974,-108.32833
82432,WY,Manderson,44.24825,-107.9263
82433,WY,Meeteetse,44.20528,-108.92718
82434,WY,Otto,44.396661,-108.28605
82435,WY,Powell,44.789953,-108.86789
82440,WY,Ralston,44.718546,-108.86538
82441,WY,Shell,44.632199,-107.67034
82442,WY,Ten Sleep,43.885863,-107.36569
82443,WY,Grass Creek,43.694009,-108.31942
824HH,WY,,44.383498,-108.03601
824XX,WY,,44.472454,-107.9325
82501,WY,Gas Hills,43.013826,-108.34879
82510,WY,Arapahoe,42.981091,-108.60194
82512,WY,Crowheart,43.428698,-109.21806
82513,WY,Dubois,43.557529,-109.70709
82514,WY,Fort Washakie,42.971973,-108.92886
82515,WY,Hudson,42.86682,-108.53339
82516,WY,Kinnear,43.14687,-108.89349
82520,WY,Ethete,42.729832,-108.63154
82523,WY,Pavillion,43.312211,-108.56038
825HH,WY,,43.154877,-108.73306
82601,WY,Casper,42.896822,-106.29799
82602,WY,Casper,43.14,-106.36
82604,WY,Casper,42.791242,-106.53986
82605,WY,Casper,42.8508,-106.322
82609,WY,Casper,42.844915,-106.27255
82620,WY,Alcova,42.65723,-107.12523
82630,WY,Arminto,43.2115,-107.267
82633,WY,Douglas,42.935874,-105.37303
82635,WY,Edgerton,43.410459,-106.2421
82636,WY,Evansville,42.828639,-106.15952
82637,WY,Glenrock,42.796442,-105.91078
82638,WY,Casper,42.8668,-106.312
82639,WY,Kaycee,43.602698,-106.65945
82640,WY,Linch,43.551448,-106.14153
82642,WY,Lysite,43.228052,-107.68195
82643,WY,Midwest,43.363864,-106.27476
82644,WY,Mills,42.842615,-106.37103
82646,WY,Casper,42.8602,-106.315
82648,WY,Powder River,43.0323,-106.987
82649,WY,Shoshoni,43.232318,-108.15555
826HH,WY,,42.863878,-106.25913
82701,WY,Newcastle,43.738237,-104.44387
82710,WY,Aladdin,44.776684,-104.22425
82711,WY,Alva,44.706167,-104.45138
82712,WY,Beulah,44.447058,-104.12853
82714,WY,Devils Tower,44.553925,-104.68992
82716,WY,Gillette,44.356533,-105.52661
82717,WY,Gillette,44.374954,-105.38624
82718,WY,Gillette,43.939968,-105.52445
82720,WY,Hulett,44.81103,-104.72952
82721,WY,Pine Haven,44.453553,-104.92334
82723,WY,Osage,43.992349,-104.45121
82725,WY,Recluse,44.876211,-105.74228
82727,WY,Rozet,44.221574,-105.23842
82729,WY,Sundance,44.376421,-104.398
82730,WY,Upton,44.062053,-104.71043
82731,WY,Gillette,44.799642,-105.24695
82732,WY,Wright,43.715486,-105.35878
82801,WY,Sheridan,44.801249,-106.96782
82831,WY,Arvada,44.681337,-106.08209
82832,WY,Banner,44.602518,-106.76367
82833,WY,Big Horn,44.615453,-107.10625
82834,WY,Buffalo,44.301141,-106.67638
82835,WY,Clearmont,44.770838,-106.42404
82836,WY,Dayton,44.787512,-107.48172
82837,WY,Leiter,44.74323,-106.23963
82838,WY,Parkman,44.947602,-107.38903
82839,WY,Acme,44.889239,-107.14202
82840,WY,Buffalo,44.3483,-106.698
82842,WY,Story,44.576978,-106.9081
82844,WY,Ranchester,44.788759,-107.21937
82845,WY,Wyarno,44.725332,-106.66324
828HH,WY,,44.484279,-106.75473
82901,WY,Rock Springs,41.594542,-109.16304
82902,WY,Rock Springs,41.5878,-109.202
82922,WY,Bondurant,43.1856,-110.38625
82923,WY,Boulder,42.75073,-109.61933
82925,WY,Cora,43.081275,-109.92672
82929,WY,Little America,41.587387,-109.82274
82930,WY,Evanston,41.267546,-110.90607
82931,WY,Evanston,41.2683,-110.963
82932,WY,Farson,42.026986,-109.40903
82933,WY,Fort Bridger,41.299766,-110.43728
82934,WY,Granger,41.610852,-109.97361
82935,WY,Green River,41.659162,-109.63919
82936,WY,Lonetree,41.081086,-110.22391
82937,WY,Lyman,41.399751,-110.36624
82938,WY,Mc Kinnon,41.181959,-109.48709
82939,WY,Mountain View,41.246498,-110.33778
82941,WY,Pinedale,42.874606,-109.85694
82942,WY,Point Of Rocks,41.689968,-108.81963
82943,WY,Reliance,41.702635,-109.22044
82944,WY,Robertson,41.10401,-110.53733
82945,WY,Superior,41.761851,-108.97139
829HH,WY,,41.830177,-109.79479
829XX,WY,,42.581143,-109.5866
83001,WY,Colter Bay,43.468383,-110.75714
83002,WY,Jackson,43.4682,-110.79
83011,WY,Kelly,43.639867,-110.57908
83012,WY,Moose,43.701492,-110.83215
83013,WY,Moran,44.04215,-110.97876
83014,WY,Wilson,43.520413,-110.86418
83025,WY,Teton Village,43.609,-110.876
830HH,WY,,43.615637,-110.77193
830XX,WY,,43.716263,-110.29381
83101,WY,Kemmerer,41.890875,-110.40687
83110,WY,Afton,42.681301,-110.92196
83111,WY,Auburn,42.801664,-111.0048
83112,WY,Bedford,42.877387,-110.92859
83113,WY,Marbleton,42.557035,-110.11482
83114,WY,Cokeville,42.039281,-110.85188
83115,WY,Daniel,42.926318,-110.18889
83116,WY,Diamondville,41.779266,-110.53868
83118,WY,Etna,43.062245,-111.01917
83119,WY,Fairview,42.683338,-110.99847
83120,ID,Freedom,43.001889,-111.0932
83121,WY,Frontier,41.814385,-110.53743
83122,WY,Grover,42.803357,-110.93182
83123,WY,La Barge,42.243979,-110.24195
83124,WY,Opal,41.767699,-110.27732
83126,WY,Smoot,42.607888,-110.91808
83127,WY,Thayne,42.96067,-110.98262
83128,WY,Alpine,43.129462,-110.93247
831HH,WY,,42.365602,-110.12133
831XX,ID,,42.977102,-111.17365
83201,ID,Pocatello,42.883214,-112.43968
83202,ID,Chubbuck,42.96866,-112.43182
83203,ID,Fort Hall,43.040466,-112.48638
83204,ID,Pocatello,42.847727,-112.50329
83205,ID,Pocatello,42.87,-112.44
83206,ID,Pocatello,42.8942,-112.456
83209,ID,Pocatello,42.8613,-112.434
83210,ID,Sterling,42.97228,-112.83218
83211,ID,American Falls,42.75159,-112.91931
83212,ID,Arbon,42.514471,-112.54626
83213,ID,Arco,43.65183,-113.31639
83214,ID,Arimo,42.539952,-112.23971
83215,ID,Atomic City,43.442618,-112.81316
83217,ID,Bancroft,42.768812,-111.87207
83218,ID,Basalt,43.317823,-112.16356
83220,ID,Bern,42.339083,-111.37641
83221,ID,Blackfoot,43.211238,-112.39454
83223,ID,Bloomington,42.188641,-111.40853
83226,ID,Challis,44.53742,-114.18803
83227,ID,Clayton,44.20719,-114.5981
83228,ID,Clifton,42.213131,-112.01429
83229,ID,Cobalt,45.0,-114.33
83230,ID,Conda,42.7384,-111.511
83232,ID,Dayton,42.129892,-111.97605
83234,ID,Downey,42.43627,-112.11647
83235,ID,Ellis,44.633935,-113.99217
83236,ID,Firth,43.287888,-112.12765
83237,ID,Franklin,42.021688,-111.79977
83238,ID,Geneva,42.324873,-111.09002
83239,ID,Georgetown,42.483479,-111.35333
83241,ID,Grace,42.525021,-111.7509
83243,ID,Holbrook,42.217418,-112.64211
83244,ID,Howe,43.854175,-113.04362
83245,ID,Inkom,42.79471,-112.23562
83246,ID,Lava Hot Springs,42.616477,-112.01889
83250,ID,Mc Cammon,42.659404,-112.21484
83251,ID,Mackay,43.969772,-113.74907
83252,ID,Malad City,42.192579,-112.32902
83253,ID,Patterson,44.486997,-113.80293
83254,ID,Montpelier,42.327996,-111.32637
83255,ID,Moore,43.774709,-113.45086
83256,ID,Moreland,43.22,-112.44
83261,ID,Paris,42.22771,-111.39651
83262,ID,Pingree,43.115708,-112.59511
83263,ID,Preston,42.165399,-111.82369
83271,ID,Rockland,42.542266,-112.84484
83272,ID,Saint Charles,42.127915,-111.3922
83274,ID,Shelley,43.366017,-112.11712
83276,ID,Soda Springs,42.693133,-111.57731
83277,ID,Springfield,43.074319,-112.68229
83278,ID,Stanley,44.248203,-114.93551
83281,ID,Swanlake,42.305798,-111.96206
83283,ID,Thatcher,42.344123,-111.67297
83285,ID,Wayan,43.027278,-111.22042
83286,ID,Weston,42.055593,-111.98144
83287,ID,Fish Haven,42.021829,-111.42742
832HH,ID,,42.584806,-111.73982
832XX,ID,,43.406921,-112.7105
83301,ID,Twin Falls,42.530288,-114.47509
83302,ID,Rogerson,42.096094,-115.02366
83311,ID,Albion,42.390977,-113.59744
83312,ID,Almo,42.08685,-113.64135
83313,ID,Bellevue,43.39918,-114.25865
83314,ID,Bliss,42.937947,-114.95287
83316,ID,Buhl,42.596953,-114.81886
83318,ID,Burley,42.496588,-113.79857
83320,ID,Carey,43.356224,-113.89078
83321,ID,Castleford,42.371508,-114.90993
83322,ID,Corral,43.377947,-114.96964
83323,ID,Declo,42.510364,-113.41808
83324,ID,Dietrich,42.883302,-114.2441
83325,ID,Eden,42.59465,-114.25578
83327,ID,Fairfield,43.365909,-114.77559
83328,ID,Filer,42.565542,-114.61919
83330,ID,Gooding,42.944346,-114.70605
83332,ID,Hagerman,42.811892,-114.9251
83333,ID,Hailey,43.527659,-114.31153
83334,ID,Hansen,42.482046,-114.299
83335,ID,Hazelton,42.599276,-114.05941
83336,ID,Heyburn,42.562839,-113.7864
83337,ID,Hill City,43.312973,-115.04088
83338,ID,Jerome,42.710124,-114.46394
83340,ID,Obsidian,43.750744,-114.5198
83341,ID,Kimberly,42.509557,-114.37441
83342,ID,Naf,42.232525,-113.35296
83343,ID,Minidoka,42.76,-113.62
83344,ID,Murtaugh,42.444159,-114.12157
83346,ID,Oakley,42.261085,-113.8869
83347,ID,Paul,42.71554,-113.86281
83348,ID,Picabo,43.304395,-114.06444
83349,ID,Richfield,43.078896,-114.18795
83350,ID,Acequia,42.671054,-113.62976
83352,ID,Shoshone,43.036666,-114.40997
83353,ID,Sun Valley,43.661373,-114.18191
83354,ID,Sun Valley,43.681156,-114.33214
83355,ID,Wendell,42.76079,-114.71025
833HH,ID,,42.615567,-114.1451
833XX,ID,,42.679193,-114.02902
83401,ID,Ammon,43.528891,-111.98136
83402,ID,Idaho Falls,43.497685,-112.07391
83403,ID,Idaho Falls,43.4667,-112.034
83404,ID,Idaho Falls,43.465998,-112.01425
83405,ID,Idaho Falls,43.4667,-112.034
83406,ID,Idaho Falls,43.458004,-111.95925
83414,WY,Alta,43.75,-111.034
83420,ID,Ashton,44.060947,-111.40548
83421,ID,Chester,44.004709,-111.55527
83422,ID,Driggs,43.726688,-111.11484
83423,ID,Dubois,44.164718,-112.34258
83424,ID,Felt,43.882935,-111.21512
83425,ID,Hamer,43.951754,-112.23219
83427,ID,Iona,43.403744,-111.83881
83428,ID,Irwin,43.369671,-111.23417
83429,ID,Island Park,44.490674,-111.36631
83431,ID,Lewisville,43.694827,-112.01477
83433,ID,Macks Inn,44.496112,-111.32682
83434,ID,Menan,43.759605,-111.99508
83435,ID,Monteview,43.964437,-112.54642
83436,ID,Newdale,43.879722,-111.49617
83438,ID,Parker,43.96,-111.76
83440,ID,Rexburg,43.80991,-111.80942
83441,ID,Rexburg,43.8263,-111.789
83442,ID,Rigby,43.67511,-111.87407
83443,ID,Ririe,43.570104,-111.59911
83444,ID,Roberts,43.722695,-112.15002
83445,ID,Saint Anthony,43.957025,-111.70208
83446,ID,Spencer,44.397984,-112.20206
83447,ID,Ashton,44.0287,-111.298
83448,ID,Sugar City,43.860023,-111.70879
83449,ID,Swan Valley,43.450364,-111.33201
83450,ID,Terreton,43.857435,-112.42474
83451,ID,Teton,43.890719,-111.64522
83452,ID,Tetonia,43.81958,-111.16768
83454,ID,Ucon,43.5943,-111.963
83455,ID,Victor,43.636332,-111.14842
83462,ID,Carmen,45.338175,-113.8584
83463,ID,Gibbonsville,45.593774,-113.9625
83464,ID,Leadore,44.525291,-113.29547
83465,ID,Lemhi,44.817505,-113.67277
83466,ID,North Fork,45.486818,-114.07866
83467,ID,Salmon,45.101697,-113.90306
83468,ID,Tendoy,44.926709,-113.68966
83469,ID,Shoup,45.234391,-114.31565
834HH,ID,,43.707238,-112.08793
834XX,ID,,44.208605,-112.20938
83501,ID,South Gate Plaza,46.388753,-116.98484
83520,ID,Ahsahka,46.505902,-116.3187
83522,ID,Cottonwood,46.041157,-116.38568
83523,ID,Craigmont,46.223309,-116.48168
83524,ID,Culdesac,46.363204,-116.63906
83525,ID,Dixie,45.920694,-115.25273
83526,ID,Ferdinand,46.154136,-116.40471
83530,ID,Grangeville,45.923869,-116.13146
83533,ID,Greencreek,46.106803,-116.25403
83535,ID,Juliaetta,46.542771,-116.7202
83536,ID,Kamiah,46.224145,-116.03726
83537,ID,Kendrick,46.635799,-116.54146
83539,ID,Clearwater,46.122654,-115.72485
83540,ID,Lapwai,46.39708,-116.78649
83541,ID,Lenore,46.52808,-116.46896
83542,ID,Lucile,45.548413,-116.301
83543,ID,Nezperce,46.256652,-116.24922
83544,ID,Orofino,46.485334,-116.20071
83545,ID,Peck,46.460115,-116.43823
83546,ID,Pierce,46.525642,-115.82276
83547,ID,Pollock,45.291282,-116.35695
83548,ID,Reubens,46.332945,-116.52939
83549,ID,Riggins,45.405792,-116.36431
83551,ID,Spalding,46.4459,-116.817
83552,ID,Stites,46.093893,-115.9769
83553,ID,Weippe,46.368447,-115.90101
83554,ID,White Bird,45.717554,-116.26936
83555,ID,Winchester,46.216165,-116.62363
835HH,ID,,46.260642,-116.07988
835XX,ID,,46.29114,-115.71268
83601,ID,Atlanta,43.801588,-115.13085
83602,ID,Banks,44.066434,-116.13976
83604,ID,Grasmere,42.87616,-115.88714
83605,ID,Caldwell,43.658834,-116.67755
83606,ID,Caldwell,43.6631,-116.687
83607,ID,Caldwell,43.675651,-116.73825
83610,ID,Cambridge,44.647796,-116.69
83611,ID,West Mountain,44.476882,-115.9729
83612,ID,Council,44.829994,-116.55344
83615,ID,Donnelly,44.699961,-116.05992
83616,ID,Eagle,43.705551,-116.36346
83617,ID,Montour,43.888285,-116.5143
83619,ID,Fruitland,44.002031,-116.91129
83620,ID,,44.878097,-116.43395
83622,ID,Garden Valley,44.103121,-115.9354
83623,ID,Glenns Ferry,42.965519,-115.32724
83624,ID,Grand View,43.004691,-116.07225
83626,ID,Greenleaf,43.670142,-116.82367
83627,ID,Hammett,42.939818,-115.49697
83628,ID,Homedale,43.598319,-116.9484
83629,ID,Horseshoe Bend,43.933688,-116.1889
83630,ID,Huston,43.61,-116.78
83631,ID,Idaho City,43.85128,-115.87903
83632,ID,Indian Valley,44.554347,-116.4388
83633,ID,King Hill,42.969692,-115.17427
83634,ID,Kuna,43.463644,-116.39311
83637,ID,Lowman,44.08857,-115.48797
83638,ID,Mc Call,44.854428,-116.04991
83639,ID,Marsing,43.534319,-116.84062
83641,ID,Melba,43.370358,-116.57555
83642,ID,Meridian,43.609434,-116.39642
83643,ID,Mesa,44.605095,-116.48879
83644,ID,Middleton,43.720076,-116.60253
83645,ID,Midvale,44.426905,-116.62405
83646,ID,Meridian,43.6543,-116.431
83647,ID,Mountain Home,43.208029,-115.62345
83648,ID,Mountain Home A,43.06997,-115.85201
83650,ID,Oreana,43.135267,-116.46584
83651,ID,Nampa,43.583454,-116.58697
83652,ID,Nampa,43.5408,-116.562
83653,ID,Nampa,43.5408,-116.562
83654,ID,New Meadows,45.077791,-116.34335
83655,ID,New Plymouth,43.96929,-116.81389
83656,ID,Notus,43.725546,-116.8008
83657,ID,Ola,44.279564,-116.29949
83660,ID,Parma,43.790319,-116.93469
83661,ID,Payette,44.079947,-116.89433
83666,ID,Placerville,43.948003,-115.98055
83669,ID,Star,43.697658,-116.49155
83670,ID,Sweet,44.017756,-116.31264
83671,ID,Warren,45.273532,-115.69194
83672,ID,Weiser,44.310781,-116.93326
83676,ID,Wilder,43.653878,-116.90117
83677,ID,Yellow Pine,45.01781,-115.55397
83680,ID,Meridian,43.6124,-116.391
83686,ID,Nampa,43.529812,-116.57761
83687,ID,Nampa,43.590212,-116.53781
836HH,ID,,43.536319,-116.62439
836XX,ID,,43.342816,-115.89635
83701,ID,Boise,43.62,-116.22
83702,ID,Boise,43.627734,-116.20756
83703,ID,Boise,43.668396,-116.25707
83704,ID,Boise,43.63123,-116.28716
83705,ID,Boise,43.583139,-116.2252
83706,ID,Boise,43.593523,-116.19903
83707,ID,Boise,43.62,-116.22
83708,ID,Boise,43.6138,-116.216
83709,ID,Boise,43.572671,-116.29527
83711,ID,Boise,43.62,-116.22
83712,ID,Boise,43.595763,-116.16367
83713,ID,Boise,43.638314,-116.33059
83714,ID,Garden City,43.641774,-116.26507
83715,ID,Boise,43.57,-116.21
83716,ID,Boise,43.601772,-116.02721
83717,ID,Boise,43.55,-116.15
83719,ID,Boise,43.55,-116.28
83720,ID,Boise,43.618,-116.2
83721,ID,Boise,43.6139,-116.202
83722,ID,Boise,43.6139,-116.202
83723,ID,Boise,43.6139,-116.202
83724,ID,Boise,43.6209,-116.189
83725,ID,Boise,43.6045,-116.205
83727,ID,Boise,43.6139,-116.202
83728,ID,Boise,43.6139,-116.202
83729,ID,Boise,43.6139,-116.202
83730,ID,Boise,43.6139,-116.202
83731,ID,Boise,43.6139,-116.202
83732,ID,Boise,43.6139,-116.202
83733,ID,Boise,43.6139,-116.202
83735,ID,Boise,43.6139,-116.202
83744,ID,Boise,43.6139,-116.202
83756,ID,Boise,43.6139,-116.202
83757,ID,Boise,43.6139,-116.202
83788,ID,,43.606453,-116.28116
83799,ID,Boise,43.61,-116.22
837HH,ID,,43.671705,-116.30495
837XX,ID,,43.339477,-116.10046
83801,ID,Athol,47.943718,-116.66605
83802,ID,Avery,47.173432,-115.80199
83803,ID,Bayview,47.982523,-116.56168
83804,ID,Blanchard,48.021497,-116.98833
83805,ID,Bonners Ferry,48.770783,-116.41051
83806,ID,Bovill,46.868617,-116.39726
83808,ID,Calder,47.269078,-116.12134
83809,ID,Careywood,48.055621,-116.5854
83810,ID,Cataldo,47.532742,-116.46535
83811,ID,Clark Fork,48.119781,-116.15905
83812,ID,Clarkia,46.999999,-116.26693
83813,ID,Cocolalla,48.108672,-116.64794
83814,ID,Coeur D Alene,47.66655,-116.7757
83815,ID,Coeur D Alene,47.718227,-116.78897
83821,ID,Coolin,48.582545,-116.83491
83822,ID,Old Town,48.168577,-117.02483
83823,ID,Deary,46.79844,-116.54841
83824,ID,Desmet,47.123919,-116.94417
83825,ID,Dover,48.25,-116.61
83826,ID,Eastport,48.974293,-116.1865
83827,ID,Elk River,46.779767,-116.17964
83830,ID,Fernwood,47.10625,-116.38764
83832,ID,Genesee,46.552921,-116.91914
83833,ID,Harrison,47.498424,-116.74475
83834,ID,Harvard,46.973846,-116.71663
83835,ID,Hayden Lake,47.773595,-116.74907
83836,ID,Hope,48.229101,-116.27423
83837,ID,Kellogg,47.542783,-116.11848
83839,ID,Kingston,47.566703,-116.20774
83840,ID,Kootenai,48.3098,-116.512
83841,ID,Laclede,48.161421,-116.76728
83842,ID,Medimont,47.456917,-116.57917
83843,ID,Moscow,46.727636,-116.98067
83844,ID,Moscow,46.7294,-117.014
83845,ID,Moyie Springs,48.720842,-116.13626
83846,ID,Mullan,47.466971,-115.78377
83847,ID,Naples,48.575219,-116.41475
83848,ID,Nordman,48.649023,-116.89426
83849,ID,Osburn,47.517239,-116.01495
83850,ID,Pinehurst,47.512203,-116.24128
83851,ID,Plummer,47.322203,-116.88379
83852,ID,Ponderay,48.30476,-116.53305
83853,ID,Porthill,48.953737,-116.53078
83854,ID,Post Falls,47.720306,-116.94564
83855,ID,Potlatch,46.95597,-116.91671
83856,ID,Priest River,48.315799,-116.90904
83857,ID,Princeton,46.871275,-116.82431
83858,ID,Rathdrum,47.818931,-116.8783
83860,ID,Sagle,48.205853,-116.5571
83861,ID,Saint Maries,47.274904,-116.57392
83862,ID,Elmira,48.4794,-116.462
83864,ID,Sandpoint,48.362033,-116.55101
83866,ID,Santa,47.161756,-116.42113
83867,ID,Silverton,47.495306,-115.9555
83868,ID,Smelterville,47.542989,-116.18156
83869,ID,Spirit Lake,47.97618,-116.86895
83870,ID,Tensed,47.155827,-116.89647
83871,ID,Troy,46.747944,-116.74693
83872,ID,Viola,46.861905,-116.96316
83873,ID,Wallace,47.533448,-115.88759
83874,ID,Murray,47.626188,-115.83204
83876,ID,Worley,47.446701,-116.90486
83877,ID,Post Falls,47.72,-116.95
838HH,ID,,47.962894,-116.52005
838XX,ID,,47.712167,-116.31455
84001,UT,Altamont,40.395531,-110.27969
84002,UT,Altonah,40.45679,-110.32673
84003,UT,American Fork,40.394235,-111.79449
84004,UT,Alpine,40.465161,-111.76279
84005,UT,Eagle Mountain,40.3778,-112.024
84006,UT,Bingham Canyon,40.563896,-112.1281
84007,UT,Bluebell,40.349644,-110.19776
84008,UT,Bonanza,40.0194,-109.177
84010,UT,Bountiful,40.876312,-111.87249
84011,UT,Bountiful,40.8895,-111.88
84013,UT,Cedar Valley,40.288953,-112.09859
84014,UT,Centerville,40.927244,-111.87682
84015,UT,Clearfield,41.126476,-112.04427
84016,UT,Clearfield,41.09,-112.02
84017,UT,Coalville,40.88097,-111.37752
84018,UT,Croydon,41.084479,-111.53153
84020,UT,Draper,40.514843,-111.87294
84021,UT,Duchesne,40.169399,-110.46066
84022,UT,Dugway,40.212316,-112.70012
84023,UT,Dutch John,40.881951,-109.46319
84024,UT,Echo,40.959532,-111.42743
84025,UT,Farmington,40.988347,-111.88847
84026,UT,Fort Duchesne,40.294693,-109.82903
84027,UT,Fruitland,40.156858,-110.95449
84028,UT,Garden City,41.91021,-111.40328
84029,UT,Grantsville,40.689007,-112.6698
84031,UT,Hanna,40.535823,-110.46651
84032,UT,Heber City,40.511413,-111.33259
84033,UT,Henefer,40.996895,-111.50264
84034,UT,Ibapah,40.105506,-113.94372
84035,UT,Jensen,40.443203,-109.25255
84036,UT,Kamas,40.625883,-111.20141
84037,UT,Kaysville,41.032893,-111.93004
84038,UT,Laketown,41.797569,-111.3702
84039,UT,Lapoint,40.401201,-109.81677
84040,UT,Layton,41.086894,-111.9271
84041,UT,Layton,41.07221,-111.97625
84042,UT,Lindon,40.338552,-111.7162
84043,UT,Lehi,40.366648,-111.89052
84044,UT,Magna,40.700162,-112.08318
84045,UT,Saratoga Springs,40.2895,-111.881
84046,UT,Manila,40.978642,-109.74719
84047,UT,Midvale,40.614997,-111.88704
84049,UT,Midway,40.518775,-111.49837
84050,UT,Morgan,41.059771,-111.71141
84051,UT,Mountain Home,40.42204,-110.38597
84052,UT,Myton,40.065834,-110.14823
84053,UT,Neola,40.440294,-110.02525
84054,UT,North Salt Lake,40.843012,-111.90581
84055,UT,Oakley,40.80725,-111.204
84056,UT,Hill Air Force B,41.118815,-112.01151
84057,UT,Orem,40.311854,-111.70561
84058,UT,Vineyard,40.278086,-111.71067
84059,UT,Orem,40.2966,-111.694
84060,UT,Park City,40.648541,-111.49362
84061,UT,Peoa,40.732935,-111.35283
